"BathingwaterStationId";"Name";"Latitude";"Longitude";"Location";"Responsible";"Type";"WaterType";"WaterArea";"WaterAreaNumber";"Started";"Closed";"BlueFlag";"ProfileUrl";"Main"
"32ddf2aa-ac85-4878-ad27-9f7afa4f46a8";"Gals klint Ø       f. havl.";"55,5187599109913";"9,683227349949453";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1994 00.00.00";"01.05.2003 00.00.00";"False";"";""
"9ee5d41f-ae95-46e6-bd43-a68b22e08078";"Sdr. Åby 50 m Ø";"55,35034972950678";"9,858977646921598";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"22.03.2001 00.00.00";"01.05.2002 00.00.00";"False";"";""
"b8570468-13b3-4d06-a2b2-a4462392abaf";"Sønder Åby Strand";"55,35054963587167";"9,84187034054494";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Syd";"DK_Coast99";"01.05.2002 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/v4y41hch.pdf";""
"b329a870-f609-47b8-b829-aa12a85369ea";"Varbjerg Strand 50 NØ";"55,517500478099095";"9,952605736419892";"";"Middelfart kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.2007 00.00.00";"";"False";"";""
"9b287361-2605-49cb-ac4c-abd0943f2f56";"Søbadet";"55,51737735927257";"9,698930068795182";"";"Middelfart kommune";"Kontrolstation";"Marin";"LBT Nord";"DK_Coast94";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/qqqtxxlu.pdf";""
"74b88a36-d663-4177-bfff-25a258f0f4d6";"Sdr. Åby 250 m øst";"55,34999057500672";"9,843451336695974";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"28.08.2000 00.00.00";"01.05.2002 00.00.00";"False";"";""
"a6f17fef-1cee-40fd-8b2e-26cd3c9cf85b";"Rudbæksbanke N";"55,534971864307245";"9,767960353108942";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1994 00.00.00";"01.05.2003 00.00.00";"False";"";""
"9a2340e3-9d0f-4e0e-b0be-40a23d2ca79e";"Fluepapiret";"55,6672";"10,49005";"Gl. Strandvej 25, 5500 Middelfart";"Middelfart kommune";"Kontrolstation";"Marin";"Lillebælt, Snævringen";"DK_COAST231";"27.05.2024 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/4sk2dmab.pdf";""
"8e915a8c-f38b-480a-8b30-41091272f00b";"Feriebyen N";"55,498538745201714";"9,699656993738753";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"e5db854d-cb64-40b9-9f43-3fddf483a771";"Båring Ege";"55,50943615639816";"9,922578414890628";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Nord";"DK_Coast94";"01.01.2007 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/n10v4nr1.pdf";""
"6ada5c1d-01fe-4e2a-92e4-34764b3bb9fa";"Aulby Mølleå 250m Ø";"55,51271451716813";"9,868717877019298";"";"Middelfart kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"d1c4b845-c886-42dc-94cc-14723bd996d0";"Ronæs Strand";"55,43990371841506";"9,821373270691266";"";"Middelfart kommune";"Badevandsstation";"Marin";"Gamborg Fjord";"DK_Coast80";"01.01.2007 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/enorhxyi.pdf";""
"7d17da19-732e-4fb3-993c-1cde2c84dc9d";"Svenstrup Strand";"55,46886663334595";"9,755681221968734";"";"Middelfart kommune";"Badevandsstation";"Marin";"Gamborg Fjord";"DK_Coast80";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ob2eu3r1.pdf";""
"0a34067e-c3d1-405e-816f-1b750fb18369";"Trådværket";"55,6672";"10,49005";"Gl. Banegårdsvej 29, 5500 Middelfart";"Middelfart kommune";"Kontrolstation";"Marin";"Lillebælt, Snævringen";"DK_COAST231";"27.05.2024 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/z1mwx5ih.pdf";""
"3f604351-970f-4bc5-8a59-1a94547d4627";"Strib Nordstrand";"55,544124906882864";"9,762782015192231";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Nord";"DK_Coast94";"01.01.1999 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/pku2j0ep.pdf";""
"dec46465-91d1-41ed-9aa0-05b321a2eeac";"Varbjerg Strand 100 m SV";"55,516253734240955";"9,951150249156491";"";"Middelfart kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.2007 00.00.00";"";"False";"";""
"499d2739-8a64-46ab-b16f-7619e2428382";"Vejlby Fed Strand";"55,521054851616015";"9,853189098684624";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Nord";"DK_Coast94";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/w0i2ctca.pdf";""
"d9d6e518-96d1-4643-88b3-6d430384676e";"Ronæs Camping R2";"55,44009515760691";"9,820966271303087";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"ceb570a6-553a-4bc7-be7e-79f73706bb3e";"Ronæs Camping R4";"55,441002118205276";"9,819720530382575";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"018a0ae9-48b3-4a76-b0fc-44eda6fac430";"Gals Klint";"55,516143315121546";"9,678684303085909";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Nord";"DK_Coast94";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/w01vzzw4.pdf";""
"6761cdc4-3166-4d54-9a31-485de6f0d9bd";"Russelbæk S";"55,491168673096304";"9,730705640309882";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"ebdcbf34-cf1e-466f-bc83-4d0c9c30a978";"Føns Strand";"55,42117927844144";"9,827651885221302";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Syd";"DK_Coast99";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/q545yajf.pdf";""
"b38a3b99-56dc-4d46-8cc5-5ad50926b26e";"Varbjerg Strand Ø";"55,51881201326854";"9,956121887283727";"";"Middelfart kommune";"Badevandsstation";"Marin";"LBT Nord";"DK_Coast94";"01.01.2007 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/utmjehse.pdf";""
"90662234-306e-4199-868e-64378f374ddc";"Teglgårdsparkens Strand";"55,49411656480145";"9,723051859056847";"";"Middelfart kommune";"Kontrolstation";"Marin";"Lillebælt, Bredningen";"DK_Coast217";"01.01.2015 00.00.00";"";"False";"";""
"686e4216-8f8a-478d-964e-5c481443e34a";"Ronæs Camping R1";"55,43937212720611";"9,821583521049183";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"cb8e79f4-7a70-4fb8-89a7-5d9756c02a7c";"Røjle Klint";"55,5533676993644";"9,813656139183932";"";"Middelfart kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1994 00.00.00";"01.05.2000 00.00.00";"False";"";""
"4d0a7c55-0380-451a-8bc3-544910ab8a83";"Nordstien (nedlagt)";"55,27702371800531";"9,890027142675018";"";"Assens kommune";"Badevandsstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"30.12.2009 00.00.00";"False";"";""
"926305e8-7d27-439e-af88-51c8033f3658";"Helnæs Sommerland";"55,12550764025094";"10,036441471670559";"Gammelhave 501, Helnæs, 5631 Ebberup";"Assens kommune";"Badevandsstation";"Marin";"Helnæs Bugt";"DKCOAST87";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ba5fwaum.pdf";""
"e2053b50-1498-47b5-9590-492ef32226df";"Aa Å - Syd";"55,21370719923593";"9,977823723959274";"Å Strandvej 501, Aa, 5631 Ebberup";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, syd";"DKCOAST216";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1fpijtrx.pdf";""
"7e7dafc7-ee48-420a-8cb3-793dab9252cb";"Aborg Strand S (overvågningsstation)";"55,29854177109005";"9,890619025136225";"Syd for Aborg Strandvej 49, Aborg, 5610 Assens ";"Assens kommune";"Kontrolstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"06.01.1994 00.00.00";"";"False";"";""
"395fcb09-5ef1-4718-8311-8074f85ab0d6";"Saltofte Strand";"55,235746950690086";"9,90981581685505";"Saltofte Strandvej 11, Saltofte, 5610 Assens";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, syd";"DKCOAST216";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ytk2vhuh.pdf";""
"790c083e-794b-4f7e-b270-680157d5cd07";"Løgismose Skov";"55,17568336207743";"10,076177901607979";"     Løgismose Skov 13; 5683 Haarby";"Assens kommune";"Badevandsstation";"Marin";"Helnæs Bugt";"DKCOAST87";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/2pn4qazy.pdf";""
"9531d34d-0e37-44f1-9818-72db086e4bf2";"Bågø Strand";"55,297432";"9,804236";"Øst for Bågø Havn";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt";"LBT Syd";"31.03.2022 00.00.00";"10.03.2025 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/pqhdqzld.pdf";""
"4bb55908-d5bf-4e03-929f-00a9eb2180dc";"Damsbo Strand";"55,164810017105765";"10,133736033136172";"Landevejen 96A, Damsbo Skov, 5642 Millinge";"Assens kommune";"Badevandsstation";"Marin";"Helnæs Bugt";"DKCOAST87";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/2nvsgjcr.pdf";""
"36e42db3-c576-4591-8e89-02631d95246d";"Aborg Strand N";"55,30049126267491";"9,89069419973579";"Aborg Strandvej 45; Aborg; 5610 Assens";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/yj4kwm4m.pdf";""
"0a62879a-cc48-4ba1-a5c2-0398a6a431bc";"Feddet";"55,2054273765096";"9,986068513219756";"Helnæsvej 64, Brydegaard, 5683 Haarby";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, syd";"DKCOAST216";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ibpvmb2j.pdf";""
"88a8f0c7-1156-494c-b685-0d71ba75ed18";"Helnæs Sommerland SV (nedlagt)";"55,124904052827574";"10,035166846597026";"";"Assens kommune";"Badevandsstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"30.12.2009 00.00.00";"False";"";""
"a8d9acd3-75c8-4f2b-b931-09dec12ea454";"Helnæs Fiskerhuse";"55,13456435917613";"10,041815671917089";"Strandbakken 31; Helnæs; 5631 Ebberup";"Assens kommune";"Badevandsstation";"Marin";"Helnæs Bugt";"DKCOAST87";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/2vhxable.pdf";""
"d8339470-10a1-44ea-aabd-161f6f960aa0";"Assens Næs";"55,26664551960491";"9,879958908907705";"Næsvej 15B; 5610 Assens";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/3rwqrwwa.pdf";""
"2fb4ae2e-a747-4145-b0ad-353a0e752586";"Å Strand S (nedlagt)";"55,216643637798775";"9,972472914275171";"";"Assens kommune";"Badevandsstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"30.12.2009 00.00.00";"False";"";""
"c71cc3f9-e9b2-40a6-b490-3d05d5723453";"Sandager Næs N (overvågningsstation)";"55,33480892872487";"9,87699170932885";"Strandgårdsvej 20, Sandager Næs, 5610 Assens  ";"Assens kommune";"Kontrolstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"06.01.1994 00.00.00";"";"False";"";""
"03848819-8171-432d-a507-292b3a643c68";"Å å S (nedlagt)";"55,21472670976333";"9,976198378905114";"";"Assens kommune";"Badevandsstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"30.12.2009 00.00.00";"False";"";""
"dc9faceb-6f34-4ae8-9ff1-b8e3b627b43c";"Assens Næs Rylevej (nedlagt)";"55,26380254122979";"9,881658584001661";"";"Assens kommune";"Badevandsstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"30.12.2009 00.00.00";"False";"";""
"6521b29b-cf06-411d-9110-bbd76c33b983";"Mariendal";"55,27483552423198";"9,889411521082165";"Nordre Havnevej 8; 5610 Assens";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"01.05.2004 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/05ufv4ak.pdf";""
"e8913247-4f71-4c55-b1b9-bd9b1d53c8ae";"Aa Å Strand - overvågningsstation Nord f. badestrand";"55,21709461564894";"9,971023909238964";"O.f. Å Strandvej 47, Aa, 5631 Ebberup   ";"Assens kommune";"Kontrolstation";"Marin";"Lillebælt, syd";"DKCOAST216";"06.01.1994 00.00.00";"";"False";"";""
"301cff3b-2dab-49b6-b79b-f889cadf6160";"Aa Å - Nord";"55,21600973437127";"9,973653319240846";"Å Strandvej 501, Aa, 5631 Ebberup";"Assens kommune";"Badevandsstation";"Marin";"Lilebælt, syd";"DKCOAST216";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/kak2xp5w.pdf";""
"9fbc931d-f037-4bbf-98c2-f60b5cd8ad19";"Agernæs Havnebad";"55,20034628314769";"9,986736898637957";"Ydersiden af nordmolen - Agernæs Havn";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt syd";"DK_Coast99";"10.03.2025 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/e3r2wot1.pdf";""
"a4baabf4-9eb0-49de-9636-d45d343e1291";"Sandager Næs S";"55,33218357231487";"9,87737511380948";"Ved Klinten 13, Sandager Næs, 5610 Assens";"Assens kommune";"Badevandsstation";"Marin";"Lillebælt, Bredningen";"DKCOAST217";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/mgzgfh4i.pdf";""
"e5f89597-05d0-45b7-a771-d54d18a0ad51";"Kauslunde å";"55,424960927825595";"10,697621274817955";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"6d98c61d-716c-4c6b-8ad9-d1bb1031fe0a";"Kerteminde Klint N f. havledning";"55,429307260886794";"10,695279107880049";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Baltic Sea";"Mangler";"06.01.1994 00.00.00";"30.03.2011 00.00.00";"False";"";""
"12540cb4-c8a7-4a51-b4a5-d88020fe396e";"25m N f Tårupkanal";"55,4643782423168";"10,674163611905097";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"7873c301-0475-4641-8b8e-e278d713e000";"Måle Strand";"55,49706773300672";"10,73523505305859";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/d1djcdtq.pdf";""
"575c8a70-4f4d-45f3-98bb-e281cbb2d653";"Fynshoved Camping";"55,61102116064933";"10,62728166939222";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/5rqe33kq.pdf";""
"251f0aad-3001-43b6-88a6-f3d263d988ec";"Bregnør Havn";"55,48616853727493";"10,597061029692936";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"31.12.1996 00.00.00";"False";"";""
"ab0d2fb8-c009-42cc-ace2-f2e863764bf3";"Sydstranden";"55,44736054091794";"10,667956233479623";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vxh5have.pdf";""
"54bf8911-5331-42a4-a755-c3697eb0c357";"Stavreshoved S";"55,476562468661584";"10,747625449548384";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"6e3c4ef1-4109-4a4a-984a-cf385722cf0f";"Bøgebjerg Strand";"55,51022177106086";"10,7144024169195";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/wmvuq1yh.pdf";""
"ee47acbf-2e74-462e-a03a-bd3702ce70c1";"Bogensø";"55,53100324324231";"10,618366700800644";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"6b46e3d3-b7ca-440a-b8a4-aa9216d34455";"Dalby Bugt 1";"55,52123501005233";"10,629846377300355";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"5edd75fd-2ec6-4787-9e86-90581a12a22e";"Ved radiofyr";"55,58190348248766";"10,656157625645085";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"bc028a07-f93f-4ee4-9a50-258f8eb7e39b";"Korshavn Jægerhotellets bro 100m Ø";"55,607155947279175";"10,608959952297239";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1900 00.00.00";"14.12.1999 00.00.00";"False";"";""
"45efe066-1676-43c1-a438-379c20821de5";"Nordstrand v. sluse";"55,463766803465674";"10,672872257565919";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"7c34b662-21ec-4f11-bbb4-150f5e18f292";"Bogensø Strand";"55,53245081734244";"10,618315234248392";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Nordlige Bælthav";"DK_Coast88";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/34qupeie.pdf";""
"6cf0f215-27b7-45f0-8fcc-1117104a5481";"100m N f Marinaen";"55,45637478176081";"10,665964433674423";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"735f73db-6708-4392-925a-1a1af3550bdb";"Korshavn V";"55,604511254907685";"10,605041800458075";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Baltic Sea";"Mangler";"06.01.1994 00.00.00";"30.03.2011 00.00.00";"False";"";""
"f7a31f2f-1271-4e77-8354-1cd19c06d75b";"Stavreshoved N";"55,48447524364392";"10,747342690142426";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"70a1f88e-3827-4471-ad55-71bff412d3f3";"Nordstranden";"55,46023295057493";"10,668404698113088";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/3e21whwt.pdf";""
"9c25cb59-8ca4-4c39-89f9-7f24dfa29969";"Langø N f. Basbjerg";"55,578818971488474";"10,598774040249491";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Nordlige Bælthav";"DK_Coast88";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/uiov4biu.pdf";""
"a07d2c73-f01a-4c5b-bfb1-877b193a0d98";"50 m Syd f. Ålekisterenden";"55,51910010272884";"10,628871070961305";"";"Kerteminde kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"7c7c4eb7-a5b4-4da0-9dcd-81d228ae8cb7";"Dalby Bugt";"55,516066300490124";"10,62317045165648";"";"Kerteminde kommune";"Badevandsstation";"Marin";"Dalby bugt";"DK_Coast61";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/mi4sdp4z.pdf";""
"2a720d97-1923-4807-9ad2-8506606c39ff";"Egemosevej S";"55,34365457155573";"10,80232581130957";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"cb2f065e-1a74-4990-adf3-7c4466c92651";"Kongshøj Å 200 m Nord";"55,216650679992966";"10,81025685139619";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"28.08.2000 00.00.00";"";"False";"";""
"714b7e23-3810-41bc-b4f5-7114159bc951";"Kongshøj å 150 m Nord";"55,21609382002876";"10,810231568746648";"";"Nyborg kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1995 00.00.00";"01.05.2000 00.00.00";"False";"";""
"d163553c-cec7-4004-9730-6f97d1495cce";"Grønnehave";"55,35692055752802";"10,792516593537965";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/m0jniyue.pdf";""
"79c4c68a-be26-4809-9234-670fb04c56c1";"Rendebæk N";"55,365310441194815";"10,78421738161929";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"898f6902-3470-4507-ab54-64fa3728fdc7";"Christianslund N";"55,322670786407045";"10,811303538235636";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"2850e033-b237-4d4a-9616-4ba14974f737";"Fyns badestrand";"55,30442865051289";"10,829220409937184";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/0tlspfs1.pdf";""
"dcee6c57-029c-47bb-aa36-566985a8456d";"Kongshøj camping";"55,22042130988601";"10,809327549487831";"";"Nyborg kommune";"Badevandsstation";"Marin";"Langelandssund";"DK_Coast90";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1y0pncjb.pdf";""
"ab64afff-58a7-4ab2-8750-5afab5ab027e";"Campingplads";"55,306654847520846";"10,824596125809233";"";"Nyborg kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1994 00.00.00";"14.12.1999 00.00.00";"False";"";""
"14de3112-d303-42f0-a234-607b38fc0a42";"Sølyst Bypark";"55,30549745157752";"10,796900465789447";"Ved enden af Færgevej";"Nyborg kommune";"Badevandsstation";"Marin";"Nyborg indre fjord";"??";"11.02.2021 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/v3bt04eb.pdf";""
"38d13484-487c-43fc-8b08-610a767927b5";"Teglskovvej S";"55,33604032246994";"10,80671030290394";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"075f9cd4-d06b-4890-8cc9-1d8239657768";"Egernvej";"55,247284235918904";"10,803940204476655";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Syd";"DK_Coast95";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ry3kvqjo.pdf";""
"2dad7d56-28f6-44d0-a89c-14e0571151b5";"Strandskovvej S";"55,374917742138166";"10,772497027975966";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Nord";"DK_Coast96";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/q0nsrbul.pdf";""
"4af7b81b-78fd-4cda-9e60-0c1c36b362ca";"Kløverhage N";"55,22764040768413";"10,813429165212641";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"e0ac737b-0f27-458f-bbfb-35f51355b6c5";"Kongshøj å S.";"55,21394988607698";"10,809348279765294";"";"Nyborg kommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"06.01.1994 00.00.00";"14.12.1999 00.00.00";"False";"";""
"71717201-11ce-4d82-8047-32bd1429090a";"Kløverhage S";"55,22666177522272";"10,812755670221817";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"76c1fd3c-c955-4b41-9f4c-3aa6c91333b3";"Strandgårdstoften";"55,242208023563705";"10,806856367262734";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Syd";"DK_Coast95";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/20k0libg.pdf";""
"7117bf7e-74f9-4d14-9018-3e07bec91185";"Sølystvej";"55,30696039280018";"10,797935336049017";"";"Nyborg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"24.05.2007 00.00.00";"01.01.2009 00.00.00";"False";"";""
"11c93ec3-d039-4a5c-80e3-40cfdc236676";"Havnebad";"55,30610487908087";"10,790097628185594";"";"Nyborg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2007 00.00.00";"01.01.2009 00.00.00";"False";"";""
"ff4f9c09-888c-4f50-aed4-3f464ad30c56";"Kongshøj Å 200 m Syd";"55,21294220542796";"10,810025620131764";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"28.08.2000 00.00.00";"";"False";"";""
"dbc85333-65ce-4040-b028-2634bc30ca90";"Nordenhuse N";"55,37844341478608";"10,771076286298372";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"935036cf-7716-4a0e-a306-30650cf066ef";"Christianslund S";"55,32149618994657";"10,811722818764899";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"10084a63-d06e-46ac-9822-957f633d4d9d";"Tårup Strand Camping";"55,23530510245126";"10,81173341464059";"";"Nyborg kommune";"Badevandsstation";"Marin";"Åbne STB Syd";"DK_Coast95";"06.01.1994 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/xik4m1ss.pdf";""
"3bed8260-45f7-4757-972c-a7fd921d4728";"Teglskovvej N";"55,33748900379981";"10,805987842400421";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"3ba64112-b411-4c17-987a-a5da391ea5b6";"Slipshavn";"55,28511156128725";"10,828804207651407";"";"Nyborg kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
